"","V_bh","V_daily"
"888",832284.757966979,810962.192857146
"889",833092.308197152,812040.308412702
"890",829528.919266072,807158.683650797
"891",834175.807948696,813508.15634921
"892",837346.027995762,817799.499206353
"893",837740.111007979,818309.680793654
"894",837484.45982055,817940.298253972
"895",836165.607215519,816131.059841273
"896",835969.022773512,815840.617936511
"897",838076.041402976,818677.840158734
"898",841895.995649687,823823.685555559
"899",842171.945171059,824171.961428575
"900",843156.695637499,825473.045238099
"901",842546.643977536,824631.42666667
"902",842586.326517218,824661.958412702
"903",844102.677692459,826676.990158734
"904",840952.755979336,822431.333333337
"905",846190.312116183,829467.457777781
"906",850187.466599162,834787.814126988
"907",854598.088300096,840624.010952385
"908",852747.634986265,838161.682063496
"909",846171.842038646,829439.905873019
"910",845443.656887839,828443.734285718
"911",842707.202392672,824757.163015877
"912",839793.547661238,820815.178888893
"913",831032.285132994,808949.391904766
"914",841113.314394472,822756.120476194
"915",848595.406857368,832828.756984131
"916",849993.624541764,834671.04650794
"917",848261.304718777,832344.219523813
"918",854148.59505527,840178.185238099
"919",841370.793838307,823263.72666667
"920",836448.869762514,816596.011111115
"921",846825.232751104,830696.209523813
"922",858560.130884407,846380.803809527
"923",850271.402319542,835466.267460321
"924",856158.692656035,843284.49634921
"925",845448.227528854,829128.770952384
"926",850981.117392813,836535.251746035
"927",839325.584338874,820999.412380956
"928",841905.136931717,824475.773650797
"929",841708.55248971,824187.001904765
"930",850785.447079009,836432.974285718
"931",839779.648224716,821746.979047623
"932",843422.402235161,826665.274126988
"933",841985.416139285,824704.063809527
"934",838717.360935317,820262.372063495
"935",839643.044656335,821497.173650797
"936",842813.264703401,825777.584920638
"937",837655.073645918,818787.444920638
"938",834918.619150752,815035.593015876
"939",831296.16347425,810052.988253972
