"","V_bh","V_daily"
"507",1069222.97181309,1087406.08095238
"508",1067511.7016285,1085716.95714286
"509",1075404.92212266,1093535.86984127
"510",1072354.68809009,1090535.57619048
"511",1084429.59567869,1102449.12349207
"512",1085308.70555384,1103311.05317461
"513",1087305.33525595,1105260.72460318
"514",1096872.26056008,1114571.36746032
"515",1090448.8676028,1108376.50952381
"516",1091595.77024754,1109493.76349207
"517",1096888.31096005,1114636.05714286
"518",1094394.26191048,1112233.30126985
"519",1088794.84670581,1106811.64015873
"520",1085899.10850185,1103998.12269842
"521",1090352.2218789,1108342.33412699
"522",1096257.59604491,1114079.56428572
"523",1096946.16106476,1114749.48873016
"524",1105122.62391138,1122660.35698413
"525",1107891.73275655,1125321.3268254
"526",1103888.77444753,1121494.14190477
"527",1105370.41805427,1122922.85619048
"528",1099606.20729907,1117398.24603175
"529",1098729.21458898,1116556.14158731
"530",1091893.8327554,1109963.70746032
"531",1092474.25069523,1110530.96936508
"532",1088548.54030052,1106723.25507937
"533",1091987.13106968,1110078.59
"534",1101981.49483297,1119785.85190477
"535",1098236.02957165,1116182.87888889
"536",1101865.1651961,1119696.42301588
"537",1091424.88069489,1109645.4420635
"538",1088966.880672,1107257.82222223
"539",1090541.2217759,1108795.91714286
"540",1081063.96127305,1099579.62761905
"541",1083060.59097515,1101540.46095239
"542",1091726.29061238,1110041.11571429
"543",1093068.88797336,1111350.87587302
"544",1089900.20713885,1108278.1536508
"545",1094935.25480368,1113189.71238096
"546",1101942.69921379,1119983.5236508
"547",1100447.72318925,1118548.03888889
"548",1104633.04379671,1122591.42857143
"549",1105924.14254815,1123836.96904762
"550",1113750.41484991,1131364.09920635
"551",1114413.230565,1132002.43507937
"552",1120189.85820716,1137515.2068254
"553",1117422.86652705,1134893.39492064
"554",1114568.32721072,1132182.72984127
"555",1117038.74412058,1134543.28158731
"556",1119066.27298841,1136477.80063493
"557",1107853.50934414,1125814.49111112
"558",1107038.3149655,1125037.22888889
"559",1109658.07784301,1127559.92492064
"560",1112797.97667685,1130576.64619048
"561",1110159.73152058,1128061.19857143
"562",1118516.43950058,1136082.14777778
"563",1116393.18043968,1134067.29857143
"564",1123858.96247468,1141190.59
"565",1122781.1251874,1140174.97126985
"566",1123464.5403463,1140829.52285715
"567",1129684.05603049,1146728.84031746
"568",1131371.69407537,1148327.58
"569",1125633.23262494,1142929.4752381
"570",1127768.9085728,1144959.02412699
"571",1145122.42363901,1161375.43238096
"572",1145007.61035008,1161275.51968254
"573",1142338.46602808,1158794.79904762
"574",1157601.13754706,1173057.1352381
"575",1160885.23248761,1176094.15111112
"576",1157654.75332166,1173128.87809524
"577",1157864.38127282,1173330.14396826
"578",1152404.01231389,1168301.65984127
"579",1153926.85480825,1169719.7452381
"580",1137770.22464838,1154762.46825397
"581",1132000.86403223,1149358.02984127
"582",1129275.07123974,1146791.80507937
"583",1136859.30007668,1153969.84714286
