"","V_bh","V_daily"
"849",1057350.9860363,1064256.55153015
"850",1053269.16040929,1060107.96142222
"851",1057125.05421443,1064040.81118412
"852",1059759.76041462,1066718.34740317
"853",1065829.05675372,1072872.53496031
"854",1063426.36408352,1070449.57597619
"855",1062397.50746887,1069409.33915396
"856",1072206.69084812,1079333.8516492
"857",1071025.18578286,1078149.5276238
"858",1067553.95395832,1074665.21957936
"859",1067669.96072331,1074782.01181428
"860",1063740.78354692,1070824.7496492
"861",1065841.22016995,1072947.84202698
"862",1069544.46552447,1076684.32003333
"863",1072102.84749935,1079257.13666031
"864",1068555.29144951,1075698.16282539
"865",1065465.68075152,1072587.85176984
"866",1063139.31230662,1070238.67146666
"867",1060736.61963641,1067806.7295619
"868",1059784.08724707,1066839.88511904
"869",1059365.8244349,1066414.49969365
"870",1063450.69091596,1070563.43139523
"871",1067535.55739703,1074696.95309047
"872",1066125.07965584,1073274.77487936
"873",1069752.00078505,1076936.36711269
"874",1078645.29346059,1085885.51023015
"875",1080898.37853424,1088135.05578095
"876",1073839.90812017,1081104.68529682
"877",1074413.86023702,1081680.52670793
"878",1074148.24587546,1081414.66209206
"879",1075638.08869602,1082908.69880317
"880",1074303.93518014,1081573.25866984
"881",1071824.91828462,1079088.11738095
"882",1064155.85406808,1071380.91815396
"883",1066637.91181766,1073893.18271269
"884",1065990.67632956,1073239.17127301
"885",1061145.60844946,1068341.69772381
"886",1066375.33831016,1073651.71003492
"887",1067788.8569054,1075079.85342222
"888",1065309.84000989,1072577.59712857
"889",1070921.19099713,1078254.36729682
"890",1072868.97916954,1080214.84261428
"891",1068252.88396537,1075576.96126031
"892",1076917.20396498,1084320.63210317
"893",1069935.05777623,1077330.68984285
"894",1073790.95158137,1081216.57047777
"895",1066427.18426606,1073821.63423333
"896",1073870.31666073,1081348.52984761
"897",1071620.27244114,1079088.82440317
"898",1071278.33385428,1078744.66615714
"899",1064067.21498959,1071483.34603809
"900",1065480.73358484,1072915.97117777
"901",1064757.17387143,1072182.8193365
"902",1068307.77077533,1075780.48308571
"903",1066134.05078105,1073584.57011904
"904",1067394.92092568,1074860.45215079
"905",1064457.95867831,1071890.51440158
"906",1065489.85614701,1072936.30334127
"907",1066750.72629164,1074213.18722698
"908",1062439.9279887,1069850.44013174
"909",1062021.66517653,1069424.68076984
"910",1064580.04715141,1072024.91823492
"911",1067138.42912629,1074619.24493809
"912",1071375.94405798,1078906.81634285
"913",1073476.38068101,1081023.92257777
"914",1077713.89561269,1085287.26014127
"915",1081569.78941783,1089152.07593492
"916",1077716.93646675,1085304.72118571
"917",1086304.93224105,1093913.45764285
"918",1095350.87336721,1102911.69916031
"919",1094398.34097787,1101973.53301111
"920",1094514.34774286,1102089.66127936
"921",1091501.06127018,1099115.53524761
"922",1086655.99339008,1094318.92370476
"923",1089672.32071682,1097320.28352222
"924",1094291.45677505,1101903.99495079
"925",1093796.86973757,1101416.85744603
"926",1099102.92382358,1106663.60793174
"927",1103645.7356565,1111135.37139365
"928",1102158.93369,1109680.36088571
"929",1100824.78017412,1108373.03382222
"930",1098498.41172922,1106088.94763968
"931",1100446.19990163,1108008.87815555
"932",1098348.80413265,1105948.75626349
"933",1107013.12413227,1114485.33760634
"934",1116364.36215966,1123629.82280952
"935",1108618.97371781,1116121.24994603
"936",1108963.95315873,1116460.58930476
"937",1105187.42443296,1112776.32239999
"938",1107745.80640784,1115284.60323809
"939",1096718.4762777,1104508.66321428
"940",1096910.807268,1104700.13212857
"941",1090768.22755765,1098638.86367936
"942",1091418.5038998,1099285.48877142
"943",1087260.35404749,1095161.54757301
"944",1093024.35348535,1100902.77114444
"945",1092529.76644787,1100414.05346507
"946",1092187.82786101,1100076.36751269
"947",1091464.2681476,1099360.0726873
"948",1086848.17294343,1094780.21131587
"949",1085590.34365285,1093527.44194126
"950",1086469.59267094,1094405.56764761
"951",1086585.59943593,1094522.05459999
"952",1075710.91775641,1083679.62075238
"953",1076971.78790104,1084949.65294285
"954",1088612.7526877,1096662.39515238
"955",1094987.34592804,1103009.86813333
"956",1093118.922835,1101161.57817301
"957",1090105.63636231,1098174.52528412
"958",1091290.18228163,1099353.57928412
"959",1092093.10707441,1100152.39796666
"960",1089843.06285482,1097919.60645873
"961",1101789.32454272,1109806.4886492
"962",1099005.01074597,1107067.25094761
"963",1093473.02483808,1101608.89017142
"964",1098092.16089631,1106192.20734603
"965",1102100.70315207,1110154.0371873
"966",1105117.03047881,1113125.50348571
"967",1105462.00991973,1113466.31849523
"968",1102906.6687989,1110959.71664126
"969",1104243.86316884,1112277.4449492
"970",1103596.62768074,1111643.23107619
"971",1110581.81472355,1118515.58985714
"972",1110468.84881261,1118407.56140634
"973",1115011.66064553,1122851.93571904
"974",1111693.07727161,1119622.2756619
"975",1111885.40826192,1119812.63755714
"976",1106429.74657934,1114485.93725238
"977",1105706.18686593,1113777.79393492
"978",1108646.18996736,1116667.72680793
"979",1108380.57560581,1116409.71185555
"980",1108420.25814549,1116450.81503015
"981",1108001.99533332,1116043.06420476
"982",1111094.64688537,1119077.82750634
"983",1109149.89956701,1117178.25058253
"984",1117814.21956662,1125669.23843015
"985",1124570.43393351,1132242.30860158
"986",1127052.49168308,1134645.57846825
"987",1125489.36549127,1133140.6929365
"988",1124307.86042601,1132002.3449492
"989",1126408.29704904,1134037.47594285
"990",1122708.09254857,1130467.61396507
"991",1124274.25959444,1131988.09526666
"992",1124313.94213412,1132029.7381238
"993",1124353.6246738,1132071.38098095
"994",1123859.03763632,1131596.02110158
"995",1123440.77482415,1131194.2827492
"996",1129357.42271264,1136928.0801238
